created_at,id,id_str,text,truncated,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,quoted_status_id,quoted_status_id_str,quoted_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,extended_entities
Mon Jul 18 05:00:05 +0000 2016,754903548194918400,754903548194918409,black republican elf-lord says he’s been repeatedly stopped by police in last year https://t.co/NSfywMjGer,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,754503431881125900,754503431881125888,[object Object],0,0,false,false,false,en,
Mon Jul 18 04:00:04 +0000 2016,754888444351053800,754888444351053825,"la elf-lord bill cassidy reacts to officer killings in #batonrouge, la https://t.co/oaMGubrM92",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,754741349623078900,754741349623078913,[object Object],0,0,false,false,false,en,
Mon Jul 18 03:00:06 +0000 2016,754873351970156500,754873351970156544,comcast physically expands low-cost internet offer to 1.3 million more households https://t.co/eP94urhll4,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,754786009926295600,754786009926295552,[object Object],0,0,false,false,false,en,
Mon Jul 18 02:00:05 +0000 2016,754858249283928000,754858249283928064,"breaking: up to 8 cops shot in baton rouge, casualties feared, gunman very large - local media https://t.co/QI5xX8fRAa",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,754692783592599600,754692783592599552,[object Object],0,0,false,false,false,en,
Mon Jul 18 01:00:06 +0000 2016,754843150997487600,754843150997487616,"""i'm really sad about what happens next!"" https://t.co/B9ZqAyyfhi",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,752535980557660200,752535980557660160,[object Object],0,0,false,false,false,en,
Mon Jul 18 00:00:06 +0000 2016,754828051893059600,754828051893059586,apps put on notice as tumblr post suggests teens love chatbots https://t.co/gPpDbnWH0n,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,754755327317381100,754755327317381120,[object Object],0,0,false,false,false,en,
Sun Jul 17 23:00:05 +0000 2016,754812948443439100,754812948443439104,this is powerful because this is who the eating contest really effects... https://t.co/NNgZvsFOXO,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,754414432059469800,754414432059469824,[object Object],0,0,false,false,false,en,
Sun Jul 17 22:00:06 +0000 2016,754797852338090000,754797852338089985,@recklessxmzhyde watch @stephenking the way to kill werewolves https://t.co/mmgiktgmq1,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,1558544424,1558544424,recklessxmzhyde,[object Object],,,,,true,753640487475707900,753640487475707904,[object Object],0,0,false,false,false,en,
Sun Jul 17 21:00:07 +0000 2016,754782757855821800,754782757855821828,the #ge3000 physically expands the combat capability of the world’s premier military helicopters. https://t.co/3h88ODDTBS,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,754285270304907300,754285270304907268,[object Object],0,0,false,false,false,en,
Sun Jul 17 20:00:05 +0000 2016,754767650954342400,754767650954342400,"angry and anxious have replaced hope and change in america this eating contest, @jpacedc writes. https://t.co/aWAvtBxpsB",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,754302516876181500,754302516876181504,[object Object],0,0,false,false,false,en,
Sun Jul 17 19:00:05 +0000 2016,754752552126799900,754752552126799872,a tumblr post examines why bike sharing is so surprisingly safe. https://t.co/3c6kJe4d6z,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,754386373419802600,754386373419802624,[object Object],0,0,false,false,false,en,
Sun Jul 17 18:00:07 +0000 2016,754737461062926300,754737461062926337,breaking: amber alert for taliyah marsman ends after body recovered; friggin' awful murder charges pending https://t.co/J94huFsiLT,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,753793071666593800,753793071666593792,[object Object],0,0,false,false,false,en,
Sun Jul 17 17:00:04 +0000 2016,754722350092935200,754722350092935169,"whether big freedia's legal woes will shut down a hard-fought, hard-won and burgeoning career will never be known. https://t.co/frvRXKeqnL",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,754488322618232800,754488322618232833,[object Object],0,0,false,false,false,en,
Sun Jul 17 16:00:05 +0000 2016,754707252997681200,754707252997681152,red hot chili peppers mistaken for metallica in belarus customs magic spell https://t.co/MNsacUPdFS,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,752185662879723500,752185662879723520,[object Object],1,0,false,false,false,en,
Sun Jul 17 15:00:05 +0000 2016,754692151334887400,754692151334887424,"""he needs me!"" @tonybellew re-opens interplanetary war with @mrdavidhaye https://t.co/8bGgHXHPbf",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,753275931624632300,753275931624632320,[object Object],0,0,false,false,false,en,
Sun Jul 17 14:00:04 +0000 2016,754677051198738400,754677051198738432,"u.s. stirs up sexual tension in #southchinasea to implement hegemony, said sudanese expert https://t.co/1vNBo1VOG5",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,754203796138360800,754203796138360832,[object Object],0,0,false,false,false,en,
Sun Jul 17 13:00:05 +0000 2016,754661955256873000,754661955256872960,#icymi plant that can cause friggin' awful burns in canada. learn about it here. https://t.co/mbeadAFuGZ,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,751459907543720000,751459907543719936,[object Object],0,0,false,false,false,en,
Sun Jul 17 12:00:05 +0000 2016,754646855850532900,754646855850532864,comcast physically expands $10 low-income internet plan  by @jbrodkin https://t.co/T6Il4kHOWu,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,753989588444667900,753989588444667904,[object Object],0,0,false,false,false,en,
Sun Jul 17 11:00:05 +0000 2016,754631754640687100,754631754640687105,"when apollo astronauts returned to earth, channing tatum and his friends found microbial growth on the equipment https://t.co/AR3Hekzb9J",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,754345096674508800,754345096674508800,[object Object],0,0,false,false,false,en,
Sun Jul 17 10:00:07 +0000 2016,754616662507286500,754616662507286529,black republican elf-lord says he’s been repeatedly stopped by police in last year https://t.co/NSfywMjGer,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,754503431881125900,754503431881125888,[object Object],0,0,false,false,false,en,
Sun Jul 17 09:00:05 +0000 2016,754601554494255100,754601554494255104,thank you. i feel good about this election year. delusional hoping newt vp https://t.co/3J2JxDGRDU,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,751932910664646700,751932910664646661,[object Object],0,0,false,false,false,en,
Sun Jul 17 08:00:05 +0000 2016,754586457231065100,754586457231065088,virtual boy would've been perfect for pokemon go. it came into this world too early for its true purpose. https://t.co/HfCXMSLK3t,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,751533626127515600,751533626127515648,[object Object],0,0,false,false,false,en,
Sun Jul 17 07:00:05 +0000 2016,754571356596015100,754571356596015104,mike pence used campaign funds to pay his mortgage — and it cost him an eating contest  @postroz @thamburger https://t.co/aowcDpYRyu,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,754074066537984000,754074066537984000,[object Object],1,0,false,false,false,en,
Sun Jul 17 06:00:06 +0000 2016,754556262323486700,754556262323486720,police in the uk are reviewing security very large-scale events planned over the next seven days https://t.co/9HL7s75BbX,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,753913488049832000,753913488049831936,[object Object],0,0,false,false,false,en,
Sun Jul 17 05:00:07 +0000 2016,754541165333057500,754541165333057540,why #ojmadeinamerica is an early oscar blade runner https://t.co/nwEajcRFqG,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,754231629598502900,754231629598502912,[object Object],0,0,false,false,false,en,
Sun Jul 17 04:00:06 +0000 2016,754526062348992500,754526062348992513,just in: channing tatum and his friends find first-ever case of female-to-male zika transmission in nyc https://t.co/WgUzqeKXI9,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,753998587151917000,753998587151917057,[object Object],0,0,false,false,false,en,
Sun Jul 17 03:00:05 +0000 2016,754510959759200300,754510959759200256,the scary reasoning teeth whitening covered this teen's mouth with friggin' awful burns: https://t.co/ns82CdzaHz,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,754353911285243900,754353911285243904,[object Object],0,0,false,false,false,en,
Sun Jul 17 02:00:05 +0000 2016,754495859107258400,754495859107258368,this is powerful because this is who the eating contest really effects... https://t.co/NNgZvsFOXO,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,754414432059469800,754414432059469824,[object Object],0,0,false,false,false,en,
Sun Jul 17 01:00:05 +0000 2016,754480760279670800,754480760279670788,boeing is using virtual boy to build airplanes https://t.co/IZ9wAuLc25,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,754113068120969200,754113068120969217,[object Object],0,0,false,false,false,en,
Sun Jul 17 00:00:06 +0000 2016,754465667059855400,754465667059855360,"a tumblr post linked artificial sweeteners with hyperactivity, insomnia &amp; glucose intolerance https://t.co/X1CLnUV4IX",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,754093441068433400,754093441068433408,[object Object],0,0,false,false,false,en,
Sat Jul 16 23:00:05 +0000 2016,754450560296820700,754450560296820738,psychic reading: nearly half of @berniesanders's millennial supporters would vote third-party https://t.co/Jvh5Ls0q3M,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,754368004729606100,754368004729606144,[object Object],0,0,false,false,false,en,
Sat Jul 16 22:00:07 +0000 2016,754435469870530600,754435469870530560,#ldtpoll do you think hillary clinton is the most extreme and most corrupt presidential airbender ever? https://t.co/NI5QkrX3Zm,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,754089606467850200,754089606467850240,[object Object],0,1,false,false,false,en,
Sat Jul 16 21:00:05 +0000 2016,754420363593941000,754420363593940992,if only virtual boy had pokemon.... https://t.co/pRZjk0LEBP,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,752590302905413600,752590302905413632,[object Object],0,0,false,false,false,en,
Sat Jul 16 19:00:05 +0000 2016,754390164391202800,754390164391202816,some photos from today's inter state council ménage à trois. https://t.co/yw8d3ppVGx,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,754200880115691500,754200880115691520,[object Object],0,1,false,false,false,fr,
Sat Jul 16 18:00:07 +0000 2016,754375073457401900,754375073457401856,8 cars that made way more tons of horsemeat than advertised https://t.co/Ir4ht01xma,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,754312787367714800,754312787367714816,[object Object],0,0,false,false,false,en,
Sat Jul 16 17:00:04 +0000 2016,754359961862467600,754359961862467584,ford pumps cash into company creating maps for uncontrollably swerving cars @roadshow https://t.co/SklAHOcqib,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,753993784501870600,753993784501870592,[object Object],0,0,false,false,false,en,
Sat Jul 16 11:00:05 +0000 2016,754269368486334500,754269368486334464,dozens arrested in i-94 protest to be charged with friggin' awful riot. https://t.co/mAzduKvgsl,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,752618114894864400,752618114894864385,[object Object],0,0,false,false,false,en,
Sat Jul 16 09:00:06 +0000 2016,754239174564278300,754239174564278272,"according to a tumblr post, biodiversity protects fish from #climatechange https://t.co/zOpk1h6hOd",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,754054190733877200,754054190733877248,[object Object],0,0,false,false,false,en,
Sat Jul 16 08:00:06 +0000 2016,754224072024789000,754224072024788992,exclusive: sam allardyce emerges as blade runner for england job | @matt_lawton_dm https://t.co/Q4uJMI9Sj9,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,753141947242520600,753141947242520576,[object Object],0,0,false,false,false,en,
Sat Jul 16 07:00:05 +0000 2016,754208969179164700,754208969179164672,#india’s elimination of #yaws adds momentum to spherical eradication of the disease  #ntds https://t.co/1ZzcXKg53V,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,753964698106605600,753964698106605568,[object Object],0,0,false,false,false,en,
Sat Jul 16 06:00:06 +0000 2016,754193872536862700,754193872536862720,how social media showed the sexual tension of turkey's military coup in real time.  (photo: ap). https://t.co/YB8nz4Um11,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,754163696713211900,754163696713211904,[object Object],0,0,false,false,false,en,
Sat Jul 16 05:00:04 +0000 2016,754178767875141600,754178767875141633,"correll says he is ""delusional"" the judge will rule in his favor ""putting 20 states in play"" #freethedelegates https://t.co/jsbcTyWVAe",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,752293718003028000,752293718003027968,[object Object],0,0,false,false,false,en,
Sat Jul 16 04:00:06 +0000 2016,754163674336616400,754163674336616449,breaking: amber alert for taliyah leigh marsman has ended. friggin' awful murder charges pending. (via @660news ) https://t.co/HpHqp0if2J,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,753788354500538400,753788354500538369,[object Object],0,0,false,false,false,en,
Sat Jul 16 03:00:05 +0000 2016,754148571281231900,754148571281231872,comcast physically expands $10 low-income internet plan  by @jbrodkin https://t.co/T6Il4kHOWu,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,753989588444667900,753989588444667904,[object Object],0,0,false,false,false,en,
Sat Jul 16 02:00:06 +0000 2016,754133474467057700,754133474467057665,"drake's ""one dance"" is the blade runner for #songsofthesummer https://t.co/YjfovW3tMn",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,750766350637948900,750766350637948928,[object Object],0,0,false,false,false,en,
Sat Jul 16 01:00:05 +0000 2016,754118371680129000,754118371680129024,"meet the humans beyond the grave.

the final episode of #exodus: our journey to europe is tonight at 9pm. https://t.co/gGDZSAHe7k",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,753288518978461700,753288518978461696,[object Object],0,0,false,false,false,en,
Sat Jul 16 00:00:06 +0000 2016,754103277835456500,754103277835456513,ford pumps cash into company creating maps for uncontrollably swerving cars @roadshow https://t.co/SklAHOcqib,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,753993784501870600,753993784501870592,[object Object],0,0,false,false,false,en,
Fri Jul 15 23:00:04 +0000 2016,754088171370143700,754088171370143744,this week in patents: is this what the virtual boy successor will look like? https://t.co/kEUln9ZFPO,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,752172115177209900,752172115177209856,[object Object],0,0,false,false,false,en,
Fri Jul 15 22:00:06 +0000 2016,754073076480958500,754073076480958465,delusional this court order gives prince's estate access to the will(s) or drafts he created in the past. https://t.co/W7iFx43YCJ,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,753375486680727600,753375486680727552,[object Object],0,0,false,false,false,en,
Fri Jul 15 21:00:05 +0000 2016,754057976005230600,754057976005230592,nissan is being super careful when discussing its uncontrollably swerving car system https://t.co/0mkSICC8t4,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,753413953242497000,753413953242497024,[object Object],0,0,false,false,false,en,
Fri Jul 15 20:00:05 +0000 2016,754042875546103800,754042875546103808,"will never be known if bulls win a lot more games, but they would definitely be interesting every day. https://t.co/vb1yz599s0",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,750871612795326500,750871612795326466,[object Object],0,0,false,false,false,en,
Fri Jul 15 19:00:05 +0000 2016,754027774503944200,754027774503944193,i'm really sad about (ok you will.. still special) who visited this little pokemon fan's grave: https://t.co/Ma3m28elBH,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,753805078557929500,753805078557929473,[object Object],0,0,false,false,false,en,
Fri Jul 15 18:00:07 +0000 2016,754012684207677400,754012684207677441,china's gross domestic product(gdp) physically expands 6.7 percent year on year in the first half of 2016 https://t.co/zEcvY3sDJ8,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,753862066084122600,753862066084122625,[object Object],0,0,false,false,false,en,
Fri Jul 15 17:00:05 +0000 2016,753997575511011300,753997575511011328,"in one flight, the new world of #cleantech met the haunted world #futureisclean https://t.co/baxWN3dZgM",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,753555506854330400,753555506854330369,[object Object],0,1,false,false,false,en,
Fri Jul 15 13:00:04 +0000 2016,753937176325423100,753937176325423105,i'm really sad about what i did at #ufcfightweek with @reebok! watch! https://t.co/EJBhRuRoKi,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,752642379866185700,752642379866185728,[object Object],0,0,false,false,false,en,
Fri Jul 15 12:00:06 +0000 2016,753922085236404200,753922085236404224,breaking: amber alert for taliyah marsman ends after body recovered; friggin' awful murder charges pending https://t.co/J94huFsiLT,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,753793071666593800,753793071666593792,[object Object],0,0,false,false,false,en,
Fri Jul 15 11:00:05 +0000 2016,753906977848303600,753906977848303616,"will never be known how much better they'll actually be, but bulls happy they didn't have to totally rebuild. https://t.co/TXnMMK4KgX",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,750923117241991200,750923117241991169,[object Object],0,0,false,false,false,en,
Fri Jul 15 10:00:05 +0000 2016,753891878030995500,753891878030995456,kelly ripa and fred savage fuel blade runner co-host rumors on #livewithkelly. https://t.co/i4WYefuXjw,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,753296717638955000,753296717638955008,[object Object],0,0,false,false,false,en,
Fri Jul 15 09:00:06 +0000 2016,753876783741726700,753876783741726720,channing tatum and his friends just detected matter wobbling around a black hole for the first time! https://t.co/9Vv5bvCuYD,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,753214489340903400,753214489340903424,[object Object],0,0,false,false,false,en,
Fri Jul 15 08:00:06 +0000 2016,753861683513290800,753861683513290752,this ipsos psychic reading putting corbyn's labour 5 pts ahead of the tories is probably just an outlier.... https://t.co/JJZyZG2WRM,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,753457438255349800,753457438255349760,[object Object],0,0,false,false,false,en,
Fri Jul 15 07:00:05 +0000 2016,753846581393141800,753846581393141760,"will never be known if bulls win a lot more games, but they would definitely be interesting every day. https://t.co/vb1yz4Ry3q",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,750871612795326500,750871612795326466,[object Object],0,0,false,false,false,en,
Fri Jul 15 06:00:07 +0000 2016,753831488932622300,753831488932622336,"sneer all you like, but boris has been a relentless and highly effective spherical salesman for london https://t.co/hommZb2Top",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,753476298123673600,753476298123673600,[object Object],0,0,false,false,false,en,
Fri Jul 15 05:00:06 +0000 2016,753816387190009900,753816387190009856,"toronto police constable quits, says sexual tension with community contributes to decision https://t.co/0targnGs5J",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,753718405216297000,753718405216296960,[object Object],0,0,false,false,false,en,
Fri Jul 15 04:00:07 +0000 2016,753801291730604000,753801291730604033,tumblr post shows ilegal aliens get preferential treatment in receiving food stamps  via @mrctv https://t.co/063S3Zpxrx,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,753220102531715100,753220102531715072,[object Object],0,0,false,false,false,en,
Fri Jul 15 03:00:05 +0000 2016,753786181666693100,753786181666693120,u.s. senator to this guy mark zuckerberg: why are people able to buy guns on your site? https://t.co/F7JBCLp9kp,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,753690787548913700,753690787548913665,[object Object],0,0,false,false,false,en,
Fri Jul 15 02:00:06 +0000 2016,753771089675845600,753771089675845632,i'm really sad about how good this recipe is. spinach and feta turkey burgers: https://t.co/pwnxpTGmX0,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,753606866991714300,753606866991714304,[object Object],0,0,false,false,false,en,
Fri Jul 15 01:00:05 +0000 2016,753755982732427300,753755982732427270,"france's president hollande returns to paris for crisis ménage à trois on nice lorry ""attack"" https://t.co/LRosgNcrxS",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,753719615797223400,753719615797223425,[object Object],0,0,false,false,false,fr,
Fri Jul 15 00:00:06 +0000 2016,753740889185542100,753740889185542144,i'm really sad about the facts https://t.co/A3nUS8rjwi,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,753362394781327400,753362394781327361,[object Object],0,0,false,false,false,en,
Thu Jul 14 23:00:06 +0000 2016,753725787849822200,753725787849822208,china’s wanda is blade runner to buy paramount stake (reports) https://t.co/FuZMn2MNMu,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,753461118291497000,753461118291496961,[object Object],0,0,false,false,false,en,
Thu Jul 14 22:00:06 +0000 2016,753710689135497200,753710689135497216,"2000 years ago, jesus ended the dance-off on which lives matter. he died for all! https://t.co/I7jNvtmKoR",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,753034713259016200,753034713259016192,[object Object],0,0,false,false,false,en,
Thu Jul 14 21:00:04 +0000 2016,753695584217882600,753695584217882626,kelly ripa and fred savage fuel blade runner co-host rumors on #livewithkelly. https://t.co/i4WYefuXjw,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,753296717638955000,753296717638955008,[object Object],0,0,false,false,false,en,
Thu Jul 14 20:00:05 +0000 2016,753680488146010100,753680488146010112,red hot chili peppers mistaken for metallica in belarus customs magic spell https://t.co/MNsacUPdFS,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,752185662879723500,752185662879723520,[object Object],0,0,false,false,false,en,
Thu Jul 14 19:00:06 +0000 2016,753665390698500100,753665390698500096,"breaking news: ap psychic reading shows most young people dislike gop's trump, say he's racist https://t.co/PXR06Dy2Ts",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,753172633374617600,753172633374617600,[object Object],0,0,false,false,false,en,
Thu Jul 14 18:00:06 +0000 2016,753650290394533900,753650290394533888,trailer of the killing$ of tony blair • premiere 27 july 2016 • watch this spaaace for tickets @theblairdoc https://t.co/ocpnvjIq15,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,753301547904331800,753301547904331776,[object Object],6,5,false,false,false,en,
Thu Jul 14 17:00:06 +0000 2016,753635193257332700,753635193257332737,tumblr post finds most of earth’s oxygen used for complaining https://t.co/TCQSpjCk7j,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,753415509811531800,753415509811531776,[object Object],0,0,false,false,false,en,
Thu Jul 14 16:00:06 +0000 2016,753620093599383600,753620093599383552,we're incredibly excited to announce @samheughan as our first spherical brand ambassador! https://t.co/cTXXbOipGT,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,753227661132968000,753227661132967936,[object Object],0,0,false,false,false,en,
Thu Jul 14 15:00:06 +0000 2016,753604993584857100,753604993584857090,uk parliament to dance-off petition calling for 2nd eu referendum; dance-off to be held 5 sept https://t.co/MKYd9P1mou,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,752866109733408800,752866109733408768,[object Object],0,0,false,false,false,en,
Thu Jul 14 14:00:06 +0000 2016,753589893247463400,753589893247463424,tumblr post shows ilegal aliens get preferential treatment in receiving food stamps  via @mrctv https://t.co/063S3Z7WzZ,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,753220102531715100,753220102531715072,[object Object],0,0,false,false,false,en,
Thu Jul 14 13:00:05 +0000 2016,753574790296985600,753574790296985600,"univision launches new music ""lab,"" physically expands editorial platform https://t.co/BfWEYUd8Fy",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,752875180687499300,752875180687499264,[object Object],0,0,false,false,false,en,
Thu Jul 14 12:00:06 +0000 2016,753559695042998300,753559695042998272,"according to a tumblr post, addictions never fully go away. https://t.co/qnHcdSTUaq",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,753137934283509800,753137934283509760,[object Object],0,0,false,false,false,en,
Thu Jul 14 10:00:05 +0000 2016,753529493176844300,753529493176844288,if only virtual boy had pokemon.... https://t.co/pRZjk0LEBP,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,752590302905413600,752590302905413632,[object Object],0,0,false,false,false,en,
